data,ano,mes,nome_mes,eh_fds,usd_ptax,qtd,valor_liquido,valor_abs,usd_ret,usd_vol_7d
2016-05-19,2016,5,May,False,,9.00,7043.78,7659.22,,
2016-05-20,2016,5,May,False,,3.00,-219.63,219.63,,
2016-05-21,2016,5,May,True,,3.00,-52.72,119.98,,
2016-05-22,2016,5,May,True,,6.00,5671.69,6738.31,,
2016-05-23,2016,5,May,False,,19.00,-2367.16,2705.96,,
2016-05-24,2016,5,May,False,,10.00,6963.73,7936.27,,
2016-05-25,2016,5,May,False,,5.00,-266.92,266.92,,
2016-05-26,2016,5,May,False,,4.00,-53.67,53.67,,
2016-05-27,2016,5,May,False,,3.00,-138.86,138.86,,
2016-05-28,2016,5,May,True,,10.00,-11.02,616.08,,
2016-05-29,2016,5,May,True,,3.00,113.18,188.58,,
2016-05-30,2016,5,May,False,,13.00,-922.81,970.43,,
2016-05-31,2016,5,May,False,,6.00,-613.53,613.53,,
2016-06-01,2016,6,June,False,,5.00,-53246.66,117716.66,,
2016-06-02,2016,6,June,False,,6.00,-455.78,455.78,,
2016-06-03,2016,6,June,False,,6.00,-463.78,463.78,,
2016-06-04,2016,6,June,True,,1.00,-10.33,10.33,,
2016-06-05,2016,6,June,True,,8.00,-218.83,255.45,,
2016-06-06,2016,6,June,False,,5.00,-756.02,821.54,,
2016-06-07,2016,6,June,False,,1.00,-20.44,20.44,,
2016-06-08,2016,6,June,False,,9.00,15714.74,17399.26,,
2016-06-09,2016,6,June,False,,5.00,-174.80,270.34,,
2016-06-10,2016,6,June,False,,1.00,54.74,54.74,,
2016-06-11,2016,6,June,True,,1.00,-246.66,246.66,,
2016-06-12,2016,6,June,True,,4.00,167.26,188.12,,
2016-06-13,2016,6,June,False,,6.00,-286.89,286.89,,
2016-06-14,2016,6,June,False,,4.00,-333.45,365.45,,
2016-06-15,2016,6,June,False,,12.00,-265.67,653.89,,
2016-06-16,2016,6,June,False,,16.00,23588.74,25619.06,,
2016-06-17,2016,6,June,False,,10.00,18945.31,20286.65,,
2016-06-18,2016,6,June,True,,7.00,-129.38,410.38,,
2016-06-19,2016,6,June,True,,6.00,-22151.82,22238.00,,
2016-06-20,2016,6,June,False,,5.00,-246.02,246.02,,
2016-06-21,2016,6,June,False,,2.00,-48.83,48.83,,
2016-06-22,2016,6,June,False,,4.00,-176.67,176.67,,
2016-06-23,2016,6,June,False,,6.00,20921.35,21322.79,,
2016-06-24,2016,6,June,False,,7.00,-243.84,277.10,,
2016-06-25,2016,6,June,True,,8.00,43.05,334.67,,
2016-06-26,2016,6,June,True,,5.00,-104.43,301.41,,
2016-06-27,2016,6,June,False,,11.00,51817.48,52812.52,,
2016-06-28,2016,6,June,False,,12.00,-261.50,958.00,,
2016-06-29,2016,6,June,False,,9.00,-545.99,777.43,,
2016-06-30,2016,6,June,False,,11.00,-940.72,940.72,,
2016-07-01,2016,7,July,False,,15.00,-1457.22,1586.54,,
2016-07-02,2016,7,July,True,,9.00,44725.19,48264.81,,
2016-07-03,2016,7,July,True,,15.00,522.46,1272.78,,
2016-07-04,2016,7,July,False,,3.00,-142.20,142.20,,
2016-07-05,2016,7,July,False,,8.00,-76.08,313.50,,
2016-07-06,2016,7,July,False,,11.00,-4815.11,4965.27,,
2016-07-07,2016,7,July,False,,7.00,-581.59,880.03,,
2016-07-08,2016,7,July,False,,6.00,25.91,291.89,,
2016-07-09,2016,7,July,True,,9.00,2016.98,2435.90,,
2016-07-10,2016,7,July,True,,5.00,16.11,365.29,,
2016-07-11,2016,7,July,False,,4.00,-21.57,91.65,,
2016-07-12,2016,7,July,False,,10.00,-425.59,485.51,,
2016-07-13,2016,7,July,False,,8.00,-28.92,210.92,,
2016-07-14,2016,7,July,False,,16.00,10665.71,11988.75,,
2016-07-15,2016,7,July,False,,6.00,-169.59,697.71,,
2016-07-16,2016,7,July,True,,7.00,14327.87,14747.87,,
2016-07-17,2016,7,July,True,,4.00,47.61,267.19,,
2016-07-18,2016,7,July,False,,0.00,0.00,0.00,,
2016-07-19,2016,7,July,False,,3.00,33.06,187.80,,
2016-07-20,2016,7,July,False,,10.00,518.43,811.65,,
2016-07-21,2016,7,July,False,,11.00,-358.73,947.49,,
2016-07-22,2016,7,July,False,,9.00,-275.76,436.28,,
2016-07-23,2016,7,July,True,,4.00,373.94,783.86,,
2016-07-24,2016,7,July,True,,14.00,37759.21,39144.79,,
2016-07-25,2016,7,July,False,,9.00,-271.64,600.24,,
2016-07-26,2016,7,July,False,,12.00,-470.17,613.07,,
2016-07-27,2016,7,July,False,,7.00,-453.00,483.14,,
2016-07-28,2016,7,July,False,,6.00,-20938.87,21001.81,,
2016-07-29,2016,7,July,False,,15.00,-1210.19,1238.05,,
2016-07-30,2016,7,July,True,,17.00,-294.25,807.15,,
2016-07-31,2016,7,July,True,,6.00,-262.98,262.98,,
2016-08-01,2016,8,August,False,,5.00,-173.60,173.60,,
2016-08-02,2016,8,August,False,,10.00,-573.05,751.25,,
2016-08-03,2016,8,August,False,,4.00,-75.40,75.40,,
2016-08-04,2016,8,August,False,,10.00,-264.15,632.21,,
2016-08-05,2016,8,August,False,,3.00,-267.07,267.07,,
2016-08-06,2016,8,August,True,,6.00,-197.73,197.73,,
2016-08-07,2016,8,August,True,,5.00,12193.70,12746.30,,
2016-08-08,2016,8,August,False,,5.00,-247.64,247.64,,
2016-08-09,2016,8,August,False,,8.00,-382.73,382.73,,
2016-08-10,2016,8,August,False,,7.00,2859.59,3160.41,,
2016-08-11,2016,8,August,False,,6.00,-936.29,936.29,,
2016-08-12,2016,8,August,False,,4.00,180.83,257.73,,
2016-08-13,2016,8,August,True,,14.00,82602.02,83411.58,,
2016-08-14,2016,8,August,True,,7.00,16826.14,17161.46,,
2016-08-15,2016,8,August,False,,6.00,795.61,1438.75,,
2016-08-16,2016,8,August,False,,8.00,-593.19,593.19,,
2016-08-17,2016,8,August,False,,13.00,1303.24,2792.56,,
2016-08-18,2016,8,August,False,,9.00,-865.66,865.66,,
2016-08-19,2016,8,August,False,,11.00,-494.90,551.88,,
2016-08-20,2016,8,August,True,,6.00,-348.11,348.11,,
2016-08-21,2016,8,August,True,,14.00,-430.09,559.29,,
2016-08-22,2016,8,August,False,,6.00,7319.56,7370.46,,
2016-08-23,2016,8,August,False,,18.00,-1822.23,1892.27,,
2016-08-24,2016,8,August,False,,6.00,-384.62,384.62,,
2016-08-25,2016,8,August,False,,13.00,-362.93,708.23,,
2016-08-26,2016,8,August,False,,10.00,-178.03,1061.11,,
2016-08-27,2016,8,August,True,,10.00,103209.07,104570.93,,
2016-08-28,2016,8,August,True,,12.00,-849.22,871.24,,
2016-08-29,2016,8,August,False,,6.00,-722.01,722.01,,
2016-08-30,2016,8,August,False,,4.00,-32.71,239.57,,
2016-08-31,2016,8,August,False,,11.00,-910.31,1472.39,,
2016-09-01,2016,9,September,False,,16.00,-634.34,930.16,,
2016-09-02,2016,9,September,False,,11.00,-636.21,1041.69,,
2016-09-03,2016,9,September,True,,8.00,-386.85,502.65,,
2016-09-04,2016,9,September,True,,7.00,10088.82,36592.92,,
2016-09-05,2016,9,September,False,,6.00,-145.46,145.46,,
2016-09-06,2016,9,September,False,,4.00,-294.96,294.96,,
2016-09-07,2016,9,September,False,,12.00,-398.61,558.89,,
2016-09-08,2016,9,September,False,,3.00,102091.97,102158.03,,
2016-09-09,2016,9,September,False,,6.00,-57.02,223.22,,
2016-09-10,2016,9,September,True,,1.00,-13.25,13.25,,
2016-09-11,2016,9,September,True,,10.00,30781.70,32234.98,,
2016-09-12,2016,9,September,False,,7.00,877.36,1627.04,,
2016-09-13,2016,9,September,False,,16.00,-903.54,1971.30,,
2016-09-14,2016,9,September,False,,6.00,-317.71,472.23,,
2016-09-15,2016,9,September,False,,13.00,-595.64,802.88,,
2016-09-16,2016,9,September,False,,9.00,-245.51,340.13,,
2016-09-17,2016,9,September,True,,9.00,-510.05,510.05,,
2016-09-18,2016,9,September,True,,8.00,-534.08,534.08,,
2016-09-19,2016,9,September,False,,10.00,-472.54,490.86,,
2016-09-20,2016,9,September,False,,5.00,-263.34,263.34,,
2016-09-21,2016,9,September,False,,6.00,40.31,204.01,,
2016-09-22,2016,9,September,False,,3.00,27.41,169.53,,
2016-09-23,2016,9,September,False,,3.00,-468.05,468.05,,
2016-09-24,2016,9,September,True,,8.00,-476.52,476.52,,
2016-09-25,2016,9,September,True,,14.00,-856.75,1267.35,,
2016-09-26,2016,9,September,False,,5.00,-229.99,362.73,,
2016-09-27,2016,9,September,False,,3.00,-90.30,135.54,,
2016-09-28,2016,9,September,False,,8.00,-597.08,597.08,,
2016-09-29,2016,9,September,False,,9.00,-160.81,304.43,,
2016-09-30,2016,9,September,False,,8.00,21.04,723.82,,
2016-10-01,2016,10,October,True,,15.00,21761.42,23664.02,,
2016-10-02,2016,10,October,True,,11.00,-1298.08,1298.08,,
2016-10-03,2016,10,October,False,,10.00,-2518.16,2634.26,,
2016-10-04,2016,10,October,False,,11.00,470.48,2015.52,,
2016-10-05,2016,10,October,False,,15.00,-871.11,1472.39,,
2016-10-06,2016,10,October,False,,9.00,25210.48,25929.52,,
2016-10-07,2016,10,October,False,,6.00,-69.09,276.73,,
2016-10-08,2016,10,October,True,,13.00,2886.44,4011.10,,
2016-10-09,2016,10,October,True,,6.00,-679.19,679.19,,
2016-10-10,2016,10,October,False,,6.00,106.18,405.02,,
2016-10-11,2016,10,October,False,,13.00,1048.00,2197.86,,
2016-10-12,2016,10,October,False,,0.00,0.00,0.00,,
2016-10-13,2016,10,October,False,,6.00,-143.88,318.04,,
2016-10-14,2016,10,October,False,,3.00,-122.04,122.04,,
2016-10-15,2016,10,October,True,,4.00,1677.20,1831.04,,
2016-10-16,2016,10,October,True,,6.00,-252.22,252.22,,
2016-10-17,2016,10,October,False,,2.00,33984.70,33984.70,,
2016-10-18,2016,10,October,False,,11.00,-102.65,634.25,,
2016-10-19,2016,10,October,False,,6.00,-79.34,325.08,,
2016-10-20,2016,10,October,False,,2.00,-55.77,55.77,,
2016-10-21,2016,10,October,False,,4.00,-172.01,172.01,,
2016-10-22,2016,10,October,True,,7.00,6612.37,6987.63,,
2016-10-23,2016,10,October,True,,10.00,-196.58,579.78,,
2016-10-24,2016,10,October,False,,5.00,-556.35,556.35,,
2016-10-25,2016,10,October,False,,10.00,-380.58,476.86,,
2016-10-26,2016,10,October,False,,8.00,2265.42,2604.38,,
2016-10-27,2016,10,October,False,,3.00,-166.05,166.05,,
2016-10-28,2016,10,October,False,,16.00,-1205.01,1481.23,,
2016-10-29,2016,10,October,True,,7.00,365.25,1002.15,,
2016-10-30,2016,10,October,True,,4.00,-210.27,210.27,,
2016-10-31,2016,10,October,False,,7.00,-684.76,830.72,,
2016-11-01,2016,11,November,False,,3.00,16056.77,16263.23,,
2016-11-02,2016,11,November,False,,9.00,-401.90,401.90,,
2016-11-03,2016,11,November,False,,11.00,-184.80,589.84,,
2016-11-04,2016,11,November,False,,6.00,556.04,787.38,,
2016-11-05,2016,11,November,True,,5.00,2.64,158.00,,
2016-11-06,2016,11,November,True,,9.00,-952.69,952.69,,
2016-11-07,2016,11,November,False,,7.00,-170.67,170.67,,
2016-11-08,2016,11,November,False,,12.00,-165.03,740.63,,
2016-11-09,2016,11,November,False,,6.00,-82.83,180.51,,
2016-11-10,2016,11,November,False,,4.00,30757.56,30827.84,,
2016-11-11,2016,11,November,False,,12.00,-1326.05,1378.61,,
2016-11-12,2016,11,November,True,,10.00,-1045.28,1103.24,,
2016-11-13,2016,11,November,True,,11.00,258.03,1182.03,,
2016-11-14,2016,11,November,False,,8.00,-242.29,348.61,,
2016-11-15,2016,11,November,False,,11.00,-298.90,391.22,,
2016-11-16,2016,11,November,False,,9.00,-179.24,480.98,,
2016-11-17,2016,11,November,False,,19.00,-330.79,670.11,,
2016-11-18,2016,11,November,False,,10.00,3504.18,4385.82,,
2016-11-19,2016,11,November,True,,9.00,-4.85,354.43,,
2016-11-20,2016,11,November,True,,5.00,-1005.19,1088.27,,
2016-11-21,2016,11,November,False,,5.00,-299.22,425.64,,
2016-11-22,2016,11,November,False,,14.00,-380.19,756.33,,
2016-11-23,2016,11,November,False,,7.00,-861.25,861.25,,
2016-11-24,2016,11,November,False,,11.00,-1979.77,2371.93,,
2016-11-25,2016,11,November,False,,8.00,-754.15,829.99,,
2016-11-26,2016,11,November,True,,8.00,-293.82,866.42,,
2016-11-27,2016,11,November,True,,9.00,-98.42,231.62,,
2016-11-28,2016,11,November,False,,5.00,-123.78,165.76,,
2016-11-29,2016,11,November,False,,6.00,-266.12,266.12,,
2016-11-30,2016,11,November,False,,2.00,-76.52,76.52,,
2016-12-01,2016,12,December,False,,4.00,-473.11,473.11,,
2016-12-02,2016,12,December,False,,7.00,-206.24,369.36,,
2016-12-03,2016,12,December,True,,5.00,-324.50,364.40,,
2016-12-04,2016,12,December,True,,6.00,-212.19,212.19,,
2016-12-05,2016,12,December,False,,5.00,-168.99,467.91,,
2016-12-06,2016,12,December,False,,2.00,-29.85,46.75,,
2016-12-07,2016,12,December,False,,8.00,-304.42,489.10,,
2016-12-08,2016,12,December,False,,10.00,28536.13,29012.27,,
2016-12-09,2016,12,December,False,,3.00,-121.77,139.89,,
2016-12-10,2016,12,December,True,,1.00,10.24,10.24,,
2016-12-11,2016,12,December,True,,4.00,8248.12,8759.88,,
2016-12-12,2016,12,December,False,,3.00,-242.63,242.63,,
2016-12-13,2016,12,December,False,,3.00,-22.22,53.54,,
2016-12-14,2016,12,December,False,,6.00,-126.54,332.28,,
2016-12-15,2016,12,December,False,,4.00,9594.13,10007.11,,
2016-12-16,2016,12,December,False,,9.00,-819.60,819.60,,
2016-12-17,2016,12,December,True,,4.00,34755.59,34832.41,,
2016-12-18,2016,12,December,True,,9.00,-237.26,615.78,,
2016-12-19,2016,12,December,False,,8.00,-70.60,324.70,,
2016-12-20,2016,12,December,False,,10.00,30444.97,30937.55,,
2016-12-21,2016,12,December,False,,7.00,-83.90,331.74,,
2016-12-22,2016,12,December,False,,6.00,1414.15,1726.85,,
2016-12-23,2016,12,December,False,,12.00,-4344.59,4866.87,,
2016-12-24,2016,12,December,True,,8.00,18851.61,19356.11,,
2016-12-25,2016,12,December,True,,8.00,-208.76,264.60,,
2016-12-26,2016,12,December,False,,3.00,27.61,72.63,,
2016-12-27,2016,12,December,False,,5.00,-120.31,217.77,,
2016-12-28,2016,12,December,False,,1.00,61.90,61.90,,
2016-12-29,2016,12,December,False,,8.00,216.85,629.15,,
2016-12-30,2016,12,December,False,,4.00,-77.06,97.88,,
2016-12-31,2016,12,December,True,,0.00,0.00,0.00,,
2017-01-01,2017,1,January,True,,6.00,-235.62,283.76,,
2017-01-02,2017,1,January,False,,7.00,-296.46,296.46,,
2017-01-03,2017,1,January,False,,9.00,-5607.22,6551.22,,
2017-01-04,2017,1,January,False,,12.00,25308.44,25865.56,,
2017-01-05,2017,1,January,False,,6.00,2208.63,2823.79,,
2017-01-06,2017,1,January,False,,14.00,-507.21,507.21,,
2017-01-07,2017,1,January,True,,17.00,20381.18,20851.52,,
2017-01-08,2017,1,January,True,,11.00,521.55,1673.29,,
2017-01-09,2017,1,January,False,,8.00,-1730.55,2026.55,,
2017-01-10,2017,1,January,False,,11.00,-406.18,572.76,,
2017-01-11,2017,1,January,False,,10.00,16239.40,17240.60,,
2017-01-12,2017,1,January,False,,12.00,-525.62,576.46,,
2017-01-13,2017,1,January,False,,7.00,-154.25,213.29,,
2017-01-14,2017,1,January,True,,14.00,-743.81,1182.01,,
2017-01-15,2017,1,January,True,,10.00,-222.28,462.46,,
2017-01-16,2017,1,January,False,,19.00,-1057.91,1435.51,,
2017-01-17,2017,1,January,False,,2.00,-104.19,104.19,,
2017-01-18,2017,1,January,False,,7.00,-1763.12,1941.86,,
2017-01-19,2017,1,January,False,,5.00,-78.38,166.42,,
2017-01-20,2017,1,January,False,,5.00,-308.80,308.80,,
2017-01-21,2017,1,January,True,,5.00,-473.82,550.60,,
2017-01-22,2017,1,January,True,,19.00,28956.66,30957.52,,
2017-01-23,2017,1,January,False,,14.00,100282.94,101817.06,,
2017-01-24,2017,1,January,False,,10.00,-512.33,512.33,,
2017-01-25,2017,1,January,False,,2.00,-29.75,65.85,,
2017-01-26,2017,1,January,False,,12.00,-1445.43,1728.45,,
2017-01-27,2017,1,January,False,,6.00,-274.93,274.93,,
2017-01-28,2017,1,January,True,,5.00,-106.27,298.87,,
2017-01-29,2017,1,January,True,,5.00,-313.64,313.64,,
2017-01-30,2017,1,January,False,,4.00,-121.34,121.34,,
2017-01-31,2017,1,January,False,,4.00,-178.71,178.71,,
2017-02-01,2017,2,February,False,,10.00,10136.10,11093.90,,
2017-02-02,2017,2,February,False,,6.00,-276.43,499.27,,
2017-02-03,2017,2,February,False,,8.00,18873.10,19596.90,,
2017-02-04,2017,2,February,True,,8.00,21305.82,22074.18,,
2017-02-05,2017,2,February,True,,6.00,-12023.91,17153.91,,
2017-02-06,2017,2,February,False,,10.00,-527.34,527.34,,
2017-02-07,2017,2,February,False,,8.00,-116.76,500.66,,
2017-02-08,2017,2,February,False,,9.00,-457.24,494.88,,
2017-02-09,2017,2,February,False,,10.00,314.22,1101.92,,
2017-02-10,2017,2,February,False,,12.00,120952.41,121757.59,,
2017-02-11,2017,2,February,True,,6.00,-247.25,353.65,,
2017-02-12,2017,2,February,True,,9.00,-1207.10,1207.10,,
2017-02-13,2017,2,February,False,,4.00,-384.64,384.64,,
2017-02-14,2017,2,February,False,,7.00,-419.74,419.74,,
2017-02-15,2017,2,February,False,,8.00,-1692.28,1692.28,,
2017-02-16,2017,2,February,False,,8.00,37547.98,37813.32,,
2017-02-17,2017,2,February,False,,3.00,-63.26,63.26,,
2017-02-18,2017,2,February,True,,6.00,-144.86,284.54,,
2017-02-19,2017,2,February,True,,6.00,-97.43,755.23,,
2017-02-20,2017,2,February,False,,7.00,-112.05,173.75,,
2017-02-21,2017,2,February,False,,6.00,-74.97,232.25,,
2017-02-22,2017,2,February,False,,14.00,-116.22,1295.24,,
2017-02-23,2017,2,February,False,,5.00,-285.77,335.57,,
2017-02-24,2017,2,February,False,,11.00,7981.80,9952.20,,
2017-02-25,2017,2,February,True,,8.00,-106.77,1182.97,,
2017-02-26,2017,2,February,True,,8.00,-141.61,203.85,,
2017-02-27,2017,2,February,False,,10.00,-563.73,563.73,,
2017-02-28,2017,2,February,False,,6.00,-280.24,280.24,,
2017-03-01,2017,3,March,False,,5.00,77.88,654.12,,
2017-03-02,2017,3,March,False,,6.00,-231.56,231.56,,
2017-03-03,2017,3,March,False,,10.00,6854.59,7575.41,,
2017-03-04,2017,3,March,True,,7.00,-593.51,593.51,,
2017-03-05,2017,3,March,True,,7.00,-351.30,492.86,,
2017-03-06,2017,3,March,False,,7.00,-11503.97,11660.01,,
2017-03-07,2017,3,March,False,,15.00,-432.71,749.21,,
2017-03-08,2017,3,March,False,,19.00,87119.24,90331.56,,
2017-03-09,2017,3,March,False,,9.00,83439.45,84014.95,,
2017-03-10,2017,3,March,False,,3.00,176.05,294.87,,
2017-03-11,2017,3,March,True,,6.00,-244.45,244.45,,
2017-03-12,2017,3,March,True,,4.00,169.21,475.59,,
2017-03-13,2017,3,March,False,,16.00,-2200.61,2775.05,,
2017-03-14,2017,3,March,False,,13.00,-825.76,869.76,,
2017-03-15,2017,3,March,False,,3.00,-136.52,303.42,,
2017-03-16,2017,3,March,False,,13.00,-361.84,482.44,,
2017-03-17,2017,3,March,False,,16.00,-2669.85,2717.03,,
2017-03-18,2017,3,March,True,,6.00,-168.50,168.50,,
2017-03-19,2017,3,March,True,,7.00,114.03,647.17,,
2017-03-20,2017,3,March,False,,16.00,655.34,3813.48,,
2017-03-21,2017,3,March,False,,10.00,-287.89,287.89,,
2017-03-22,2017,3,March,False,,12.00,1987.74,3192.26,,
2017-03-23,2017,3,March,False,,8.00,-252.91,434.63,,
2017-03-24,2017,3,March,False,,9.00,-210.03,343.17,,
2017-03-25,2017,3,March,True,,17.00,4989.34,6928.74,,
2017-03-26,2017,3,March,True,,5.00,-211.49,211.49,,
2017-03-27,2017,3,March,False,,10.00,52295.35,52804.65,,
2017-03-28,2017,3,March,False,,8.00,-342.49,342.49,,
2017-03-29,2017,3,March,False,,10.00,-212.05,331.77,,
2017-03-30,2017,3,March,False,,20.00,-1816.58,1919.24,,
2017-03-31,2017,3,March,False,,12.00,-789.28,966.40,,
2017-04-01,2017,4,April,True,,10.00,-798.30,1096.70,,
2017-04-02,2017,4,April,True,,9.00,-717.66,1292.84,,
2017-04-03,2017,4,April,False,,7.00,-244.52,280.74,,
2017-04-04,2017,4,April,False,,9.00,-33644.32,33857.72,,
2017-04-05,2017,4,April,False,,8.00,-268.04,319.48,,
2017-04-06,2017,4,April,False,,5.00,2.05,233.97,,
2017-04-07,2017,4,April,False,,7.00,-265.29,389.39,,
2017-04-08,2017,4,April,True,,8.00,-197.75,457.75,,
2017-04-09,2017,4,April,True,,18.00,-335.64,866.58,,
2017-04-10,2017,4,April,False,,8.00,29849.35,30476.01,,
2017-04-11,2017,4,April,False,,7.00,-311.20,311.20,,
2017-04-12,2017,4,April,False,,8.00,458.15,837.23,,
2017-04-13,2017,4,April,False,,6.00,-292.48,314.82,,
2017-04-14,2017,4,April,False,,9.00,7234.32,7753.58,,
2017-04-15,2017,4,April,True,,10.00,-204.76,369.02,,
2017-04-16,2017,4,April,True,,12.00,219.74,1333.46,,
2017-04-17,2017,4,April,False,,11.00,-450.56,469.16,,
2017-04-18,2017,4,April,False,,7.00,-42.09,291.89,,
2017-04-19,2017,4,April,False,,14.00,23807.40,26796.32,,
2017-04-20,2017,4,April,False,,14.00,-651.23,651.23,,
2017-04-21,2017,4,April,False,,7.00,-19.58,1741.28,,
2017-04-22,2017,4,April,True,,9.00,-101.34,596.80,,
2017-04-23,2017,4,April,True,,6.00,-13.78,437.14,,
2017-04-24,2017,4,April,False,,12.00,199.53,1052.01,,
2017-04-25,2017,4,April,False,,12.00,540.09,1333.79,,
2017-04-26,2017,4,April,False,,14.00,-338.93,459.77,,
2017-04-27,2017,4,April,False,,15.00,333511.18,335148.26,,
2017-04-28,2017,4,April,False,,11.00,48113.06,48866.32,,
2017-04-29,2017,4,April,True,,9.00,10433.88,11237.72,,
2017-04-30,2017,4,April,True,,6.00,-282.49,282.49,,
2017-05-01,2017,5,May,False,,15.00,-23.93,1302.05,,
2017-05-02,2017,5,May,False,,8.00,-893.39,893.39,,
2017-05-03,2017,5,May,False,,10.00,-528.25,528.25,,
2017-05-04,2017,5,May,False,,5.00,-726.71,726.71,,
2017-05-05,2017,5,May,False,,6.00,-68.67,762.49,,
2017-05-06,2017,5,May,True,,15.00,63992.77,67777.75,,
2017-05-07,2017,5,May,True,,11.00,52673.11,53198.35,,
2017-05-08,2017,5,May,False,,2.00,-133.99,133.99,,
2017-05-09,2017,5,May,False,,6.00,-18196.03,18196.03,,
2017-05-10,2017,5,May,False,,9.00,-653.61,905.81,,
2017-05-11,2017,5,May,False,,18.00,-1005.11,1209.31,,
2017-05-12,2017,5,May,False,,11.00,18556.22,19284.22,,
2017-05-13,2017,5,May,True,,6.00,-295.37,295.37,,
2017-05-14,2017,5,May,True,,13.00,-13493.32,13493.32,,
2017-05-15,2017,5,May,False,,17.00,-2581.08,2600.24,,
2017-05-16,2017,5,May,False,,10.00,-601.57,702.99,,
2017-05-17,2017,5,May,False,,13.00,47241.63,48891.71,,
2017-05-18,2017,5,May,False,,8.00,-3128.73,3151.77,,
2017-05-19,2017,5,May,False,,10.00,-908.79,948.01,,
2017-05-20,2017,5,May,True,,14.00,-319.47,750.13,,
2017-05-21,2017,5,May,True,,20.00,-950.64,1030.30,,
2017-05-22,2017,5,May,False,,13.00,5597.67,7332.35,,
2017-05-23,2017,5,May,False,,5.00,-4483.93,4483.93,,
2017-05-24,2017,5,May,False,,11.00,-846.70,846.70,,
2017-05-25,2017,5,May,False,,13.00,23195.83,26464.17,,
2017-05-26,2017,5,May,False,,9.00,-261.08,481.36,,
2017-05-27,2017,5,May,True,,11.00,-700.02,986.12,,
2017-05-28,2017,5,May,True,,6.00,-1057.99,1103.25,,
2017-05-29,2017,5,May,False,,16.00,-23390.63,23390.63,,
2017-05-30,2017,5,May,False,,13.00,-614.86,650.14,,
2017-05-31,2017,5,May,False,,6.00,-244.63,291.15,,
2017-06-01,2017,6,June,False,,14.00,13758.35,16195.57,,
2017-06-02,2017,6,June,False,,8.00,-169.49,380.89,,
2017-06-03,2017,6,June,True,,11.00,21926.33,22723.67,,
2017-06-04,2017,6,June,True,,9.00,-30.60,507.08,,
2017-06-05,2017,6,June,False,,7.00,-195.93,375.21,,
2017-06-06,2017,6,June,False,,6.00,9981.37,11218.63,,
2017-06-07,2017,6,June,False,,7.00,-1083.82,1135.62,,
2017-06-08,2017,6,June,False,,4.00,-208.67,208.67,,
2017-06-09,2017,6,June,False,,8.00,-343.49,343.49,,
2017-06-10,2017,6,June,True,,7.00,-211.84,666.44,,
2017-06-11,2017,6,June,True,,10.00,-4467.14,4467.14,,
2017-06-12,2017,6,June,False,,10.00,-775.97,884.93,,
2017-06-13,2017,6,June,False,,11.00,-977.51,977.51,,
2017-06-14,2017,6,June,False,,14.00,-425.76,1621.38,,
2017-06-15,2017,6,June,False,,11.00,-1026.94,1026.94,,
2017-06-16,2017,6,June,False,,8.00,-247.69,416.25,,
2017-06-17,2017,6,June,True,,9.00,-499.59,499.59,,
2017-06-18,2017,6,June,True,,8.00,-353.82,472.22,,
2017-06-19,2017,6,June,False,,7.00,-916.83,3241.83,,
2017-06-20,2017,6,June,False,,11.00,508.54,1397.86,,
2017-06-21,2017,6,June,False,,13.00,-1486.06,1758.24,,
2017-06-22,2017,6,June,False,,9.00,-477.49,574.13,,
2017-06-23,2017,6,June,False,,16.00,128543.50,129439.22,,
2017-06-24,2017,6,June,True,,10.00,-4347.95,4659.63,,
2017-06-25,2017,6,June,True,,9.00,543.47,1911.07,,
2017-06-26,2017,6,June,False,,17.00,-955.53,1005.33,,
2017-06-27,2017,6,June,False,,13.00,625.34,2640.42,,
2017-06-28,2017,6,June,False,,10.00,-367.47,498.47,,
2017-06-29,2017,6,June,False,,13.00,31404.89,32447.45,,
2017-06-30,2017,6,June,False,,10.00,-1753.13,1753.13,,
2017-07-01,2017,7,July,True,,9.00,-184.69,585.73,,
2017-07-02,2017,7,July,True,,6.00,53.50,242.72,,
2017-07-03,2017,7,July,False,,17.00,-557.04,902.38,,
2017-07-04,2017,7,July,False,,9.00,-486.67,555.63,,
2017-07-05,2017,7,July,False,,12.00,-268.64,494.52,,
2017-07-06,2017,7,July,False,,11.00,-423.71,908.31,,
2017-07-07,2017,7,July,False,,13.00,-457.06,1108.32,,
2017-07-08,2017,7,July,True,,4.00,43.13,577.27,,
2017-07-09,2017,7,July,True,,9.00,20462.41,20900.27,,
2017-07-10,2017,7,July,False,,7.00,-475.69,475.69,,
2017-07-11,2017,7,July,False,,3.00,-128.73,204.51,,
2017-07-12,2017,7,July,False,,7.00,-226.60,277.74,,
2017-07-13,2017,7,July,False,,16.00,2649.17,3763.55,,
2017-07-14,2017,7,July,False,,9.00,-3092.51,3092.51,,
2017-07-15,2017,7,July,True,,11.00,-237.05,381.99,,
2017-07-16,2017,7,July,True,,4.00,433.58,774.42,,
2017-07-17,2017,7,July,False,,16.00,14028.20,16939.80,,
2017-07-18,2017,7,July,False,,8.00,1580.51,1832.05,,
2017-07-19,2017,7,July,False,,10.00,-95.01,304.37,,
2017-07-20,2017,7,July,False,,9.00,7012.91,7359.61,,
2017-07-21,2017,7,July,False,,6.00,15848.01,16147.63,,
2017-07-22,2017,7,July,True,,10.00,-296.63,351.01,,
